Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","702","Singapore","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2024","2024","%","5.646475","E","Estimated value",""
"MK","Macro Indicators","702","Singapore","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2024","2024","%","4.183439","E","Estimated value",""
"MK","Macro Indicators","702","Singapore","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2024","2024","%","6.255412","E","Estimated value",""
"MK","Macro Indicators","702","Singapore","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2024","2024","%","4.183439","E","Estimated value",""
"MK","Macro Indicators","702","Singapore","6224","Value Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million SLC","138.1","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million USD","100.449148","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6225","Value Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million SLC","138.1","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6184","Value US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million USD","100.449148","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6103","Share of GDP US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","0.032614","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6187","Share of GDP US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","0.032614","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","0.032614","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61860","Share of GDP Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","0.032614","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61550","Annual growth Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","0.217707","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61810","Annual growth Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","-0.36075","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6129","Annual growth US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","-7.638539","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6182","Annual growth US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","-0.36075","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6224","Value Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million SLC","139.2","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million USD","100.756662","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6225","Value Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million SLC","137.5","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6184","Value US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million USD","100.012729","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6103","Share of GDP US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","0.03158","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6187","Share of GDP US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","0.031347","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","0.03158","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61860","Share of GDP Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","0.031347","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61550","Annual growth Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","0.796524","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61810","Annual growth Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","-0.434468","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6129","Annual growth US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","0.306139","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6182","Annual growth US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","-0.434468","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6224","Value Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million SLC","146","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million USD","105.726234","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6225","Value Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million SLC","141.5","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6184","Value US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million USD","102.92219","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6103","Share of GDP US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","0.030801","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6187","Share of GDP US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","0.030866","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","0.030801","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61860","Share of GDP Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","0.030866","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61550","Annual growth Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","4.885057","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","61810","Annual growth Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","2.909091","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6129","Annual growth US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","4.932252","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6182","Annual growth US$, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","2.909091","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6224","Value Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","million SLC","153.2","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","million USD","113.578935","X","Figure from international organizations",""
"MK","Macro Indicators","702","Singapore","6225","Value Standard Local Currency, 2015 prices","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","million SLC","145.9","X","Figure from international organizations",""
